,1,0,-1,-1,3,-5,2,-1
,-1,0,0,3,-1,-1,-1,-2
,-4,-3,-4,-9,-43,-4,-6,-2
,0,0,-2,-1,2,4,3,0
,-1,-1,-1,0,-3,-17,-2,0
,-2,-2,-2,-1,7,17,0,0
,-1,1,-1,-3,1,-5,2,0
,0,-2,-2,1,-2,27,1,0
,-3,1,-1,-4,-6,-4,-3,-2
,-1,-1,0,0,-12,6,1,-1
,-1,0,-1,2,17,1,0,-2
,-2,-3,-2,-1,0,-5,-1,-1
,0,-2,0,-1,6,-5,1,0
,0,0,-1,0,1,2,-3,-1
,-3,-1,0,0,-1,9,-1,-1
,-2,0,-2,-2,1,-3,-2,-2
,-1,-2,0,-5,-6,-11,-1,-2
,-1,-2,0,0,-8,-13,-1,-1
,-1,-2,-2,-3,0,-5,2,-1
,-1,0,0,2,0,-10,-6,-2
,-2,-3,-5,-9,5,-1,0,-1
,-3,-1,0,-2,1,-8,-4,-1
,1,-2,-1,2,9,10,-1,1
,-1,-2,-1,-3,-15,-6,1,-1
,-1,-1,0,4,3,0,-3,0
,-1,0,-1,3,10,0,0,-2
,-1,-2,-2,-5,-34,4,-2,-2
,-1,0,-2,0,12,-3,-1,-1
,-2,-1,0,-2,-6,-11,-2,-2
,2,0,-2,0,-1,8,2,1
,-1,-1,-1,2,1,-7,-3,-1
,-2,-2,-2,-3,-10,8,-1,0
,1,-3,0,-2,-8,-8,-2,-1
,-1,-1,-2,-1,4,0,-2,-2
,-2,-1,2,0,3,3,-1,-2
,-1,-1,0,-1,7,-3,-2,-1
,-2,0,-3,-5,-2,0,0,0
,-2,-3,-1,-1,-7,-7,-2,-1
,1,0,-1,2,5,3,0,0
,-4,-2,-1,3,-6,-11,-2,-3
,-2,0,-2,-4,-10,5,-2,-1
,0,0,1,3,12,-5,1,-1
,-1,-1,0,-4,13,1,-2,1
,-1,-1,-2,1,7,2,-1,-2
,0,-2,0,4,0,-1,0,2
,-3,-2,-1,-1,-7,-6,-2,-2
,-1,0,0,1,10,-2,1,0
,0,-1,-1,-2,-4,-1,1,0
,-1,-2,-2,0,-2,9,1,-1
,-3,-2,-1,-4,-2,-12,-4,-2
,-1,-2,-4,0,1,7,0,-2
,-1,-2,0,-3,-11,-10,-2,-1
,0,-1,-1,-2,-3,5,1,-2
,1,-1,-3,-4,-3,3,-1,-1
,-1,-1,-1,-2,-2,-16,-3,-3
,-2,0,-1,0,-3,-3,1,0
,-2,-3,-2,-4,-12,-1,-3,-2
,-1,-1,-1,-1,1,1,2,-2
,-1,-2,-3,-2,-2,3,-2,1
,0,-1,-1,-2,3,-4,0,-1
,-2,-1,-1,0,1,-4,-1,-1
,-1,-1,-2,-1,-3,0,-2,-1
,-1,0,-2,2,-7,4,-2,-1
,0,-2,-1,-2,2,4,-2,-1
,0,0,1,8,4,-4,-2,0
,-3,-2,-2,-11,-10,1,-1,-2
,-1,-3,-1,-1,12,-5,0,-1
,-2,-1,-1,-3,-2,3,2,-1
,-1,0,-1,1,2,1,-1,-1
,0,0,-1,1,-3,-13,-3,1
,0,-1,0,1,-2,-17,-2,-1
,-2,-3,-2,-1,5,37,0,-2
,0,-1,1,1,8,9,4,0
,1,-1,0,3,-5,-26,-3,0
,-1,0,-2,-4,-3,-4,0,-3
,1,-1,1,2,-5,-8,-1,1
,-2,-1,0,-2,8,-5,0,0
,-3,0,-1,-1,-2,18,-1,-1
,-3,-2,0,0,-3,-1,-1,0
,-2,-1,-2,-2,0,-4,-2,-1
,1,-1,-2,0,-3,-3,-1,0
,0,1,0,1,-1,-3,2,0
,-1,-2,-2,-2,-8,-1,-1,-1
,-2,-1,0,1,11,-7,-4,-1
,-1,-1,-1,-4,-6,0,0,-1
,-1,-1,-3,-2,-5,-1,0,-1
,-1,0,0,0,1,6,-1,-1
,1,-2,-1,-2,2,-2,1,-1
,0,-1,-2,2,7,-12,-2,-1
,-2,-2,1,-2,-4,0,-4,0
,-3,-1,-2,-2,1,2,-4,-3
,-2,-1,-2,0,-6,-13,-2,-1
,0,-2,-1,-1,-2,13,1,-1
,-1,-2,-3,-2,0,-8,-3,-1
,-1,0,-2,0,-5,2,2,1
,-2,0,1,0,14,-5,-1,-2
,-1,0,-3,-2,-7,-7,0,-2
,0,1,-1,1,5,28,2,1
,-1,0,-2,-6,1,-4,-4,0
,-1,-1,-3,-1,2,1,0,-2
,-2,-3,0,-1,-3,-6,-3,-2
,-1,-1,0,7,7,-1,2,0
,-1,0,0,-5,3,2,0,-2
,-1,0,1,-2,-19,-5,-4,0
,-2,1,-3,-3,2,2,-1,-2
,0,0,-1,1,-4,-8,-2,1
,0,-1,-2,2,1,5,-1,1
,0,-1,-2,-4,-5,-6,-2,-1
,-1,-2,-1,-5,-10,0,-3,-2
,0,-2,-3,-1,11,-8,0,-2
,0,-1,2,2,1,19,1,0
,-1,-2,-2,-2,-7,-7,1,-3
,-3,0,0,-1,-1,16,1,-2
,-4,0,-2,-6,-8,-23,-7,-2
,-1,-1,1,1,-2,-33,0,-1
,-1,-1,-2,0,-11,9,-1,0
,0,-1,-1,1,6,-5,-1,-1
,-1,-2,1,1,0,0,2,1
,-2,-2,0,-5,-3,3,-2,0
,-1,-1,0,-4,-4,-6,-1,-2
,-2,-2,-2,-3,2,-4,0,0
,0,0,0,0,-7,1,-1,-1
,0,0,-1,0,6,4,-3,-2
,-1,-2,-3,-1,6,0,-1,-1
,0,-2,1,-2,0,7,-3,0
,-1,-1,2,3,-3,0,0,-2
,1,-2,0,4,-2,7,2,0
,-1,-1,-2,-1,3,-4,-1,-1
,-1,-2,-3,-1,-3,-10,-7,-2
,0,-1,-1,-3,5,4,0,-1
,-1,-1,-2,-2,-7,-3,-1,-1
,-2,0,1,-2,-7,4,0,1
,-1,0,-2,2,13,-3,0,0
,-1,-2,-3,-3,-5,1,-1,-1
,0,-1,-1,-2,-3,-6,0,-1
,-1,-2,-2,5,1,-4,-3,-3
,-1,-2,-1,-8,-3,11,1,0
,-2,0,-1,-2,-6,10,-2,-2
,-3,-3,-1,-2,-5,-13,-3,-1
,0,0,-1,2,4,-1,-1,0
,-1,-1,-3,1,-2,-7,-1,0
,0,0,1,-2,1,-2,1,-1
,-2,-2,-1,0,-8,1,5,1
,-2,-1,-1,-4,11,1,-10,-3
,-1,-1,-1,2,-13,-22,-4,-1
,0,-1,-2,-5,0,19,3,-1
,-1,0,-1,-1,13,1,-2,-1
,-1,-1,0,-1,1,-36,1,0
,0,-1,-1,-2,-6,-1,-2,-1
,-2,0,-2,-1,-3,-1,-1,0
,-1,3,0,0,-4,-1,-2,-2
,0,-2,-1,-1,-7,6,3,1
,0,-2,-1,-10,-8,1,1,-2
,0,-2,0,-1,-5,-15,-1,-2
,-2,-1,-2,0,3,18,-1,0
,-1,-2,-1,-1,-2,6,-2,0
,-2,-1,0,3,-2,-4,0,-1
,-2,-3,0,-2,7,1,-2,0
,-1,0,0,0,0,7,-3,-2
,-2,1,0,2,-6,-20,-2,-1
,-2,1,0,1,-4,2,-2,0
,0,-2,-3,-2,4,-5,0,-2
,-1,0,0,1,-5,-1,-1,0
,1,-1,-1,-1,-9,16,4,0
,-1,-2,-3,2,12,2,-5,-2
,-1,-2,-3,-2,9,-6,-4,-2
,-1,-1,-1,-2,-5,2,0,0
,0,0,-1,-1,1,19,3,-3
,-2,0,-1,1,-4,-11,-4,1
,-1,-2,-1,5,6,1,0,-1
,-1,-1,0,-5,-2,-5,-1,-2
,-2,0,-2,-3,-4,-9,-4,-2
,0,0,0,2,5,-9,2,-1
,0,1,-3,0,-6,17,-2,0
,-1,-1,-2,-3,-2,1,-3,-3
,-1,-2,-1,-2,-5,9,-2,1
,-3,-2,-1,-2,-5,-22,-3,-1
,-1,-1,0,-2,-4,-10,-5,-1
,-3,-1,-1,0,-7,-14,1,-1
,0,-1,-1,-1,4,13,1,-1
,0,-1,-2,0,0,11,-1,0
,-3,-2,-1,-1,-10,-8,1,0
,-1,0,1,2,2,3,-1,-2
,0,-2,-3,-4,7,-5,-3,-1
,-3,-1,1,-5,-17,4,0,1
,-1,1,-1,12,14,1,0,-1
,-1,-1,-2,-6,4,6,1,-1
,0,-1,-3,-1,-6,-8,-4,-1
,0,1,0,1,7,6,1,0
,-1,0,1,-2,-13,0,-1,-1
,-2,-3,-2,0,-4,-2,-3,-1
,-1,-1,0,1,9,-8,0,-1
,-3,-3,-3,-4,3,5,0,-3
,-2,-1,-3,-4,-8,-1,-3,0
,-2,-2,-2,0,-3,-10,0,1
,-2,0,0,-2,-10,-13,-2,-1
,-2,-1,-1,-1,2,16,1,-1
,0,-1,-2,-4,-12,-6,-4,-2
,-1,-3,-3,-5,-1,3,-1,-2
,-3,0,-3,-3,1,-11,-1,-2
,-1,0,1,7,-4,7,0,1
,-2,-1,1,-8,5,-1,1,-1
,0,0,-1,0,-1,4,-1,0
,-3,-1,-2,-2,4,4,-1,-1
,1,-2,0,-1,-6,-6,-1,-1
,1,-2,-2,-2,-1,4,1,-1
,-3,-3,-2,4,5,-13,-7,-2
,-2,-2,-3,-3,-7,9,0,-2
,-1,1,-1,0,22,-3,-2,-1
,-1,-1,-2,-7,-29,8,2,0
,0,-1,-1,-3,-3,-8,-2,-1
,-2,0,0,2,3,2,-1,-1
,0,-1,-3,-1,1,-1,0,1
,1,1,0,1,10,-10,0,0
,-1,-1,-2,0,-5,10,1,-3
,0,-1,1,0,-10,-10,0,-1
,0,0,-1,-1,-8,-8,0,-1
,-1,-2,0,5,12,1,2,0
,-4,-1,-4,-6,-4,-20,-5,-1
,0,0,0,1,2,11,1,1
,-1,-1,-2,-5,-6,-1,0,-1
,-1,-2,1,0,9,5,-1,-1
,1,-3,0,1,-4,-14,-2,-1
,-2,-2,-4,-3,-1,2,0,-3
,-2,-1,-1,-3,-5,-6,-3,-3
,0,0,0,-1,-4,8,-2,-1
,-1,0,0,-1,-1,-4,-2,-2
,-1,0,0,-5,-6,17,0,1
,-1,0,-1,0,10,6,2,1
,-3,1,-3,-3,1,-13,-2,-2
,-2,-1,-2,-1,-3,-2,0,0
,0,0,-1,0,0,6,1,0
,-1,-1,-1,-1,-1,-1,0,-1
,0,-1,-1,-4,-5,8,-1,1
,1,-1,-2,-3,0,12,-1,-1
,0,-1,-1,2,-8,-4,-1,-1
,-1,-1,0,1,9,0,-2,-1
,-2,-2,-3,-5,-34,-17,-3,0
,-2,1,0,4,6,3,0,0
,-1,-1,-2,-2,1,-1,0,0
,-2,-1,-1,0,-9,-5,-2,-2
,-1,-1,1,4,9,-6,-1,-2
,-1,-1,0,-1,0,10,2,2
,-2,-4,-2,-2,-6,-2,-4,0
,-1,0,1,2,0,-8,-3,0
,-2,-3,-3,-3,6,-6,0,-1
,0,-2,-2,-4,-6,31,-3,0
,1,-2,-1,0,3,-43,-4,-1
,1,-3,0,-2,-12,5,-1,-1
,0,-2,0,-2,4,7,3,-1
,1,0,2,1,0,-4,-2,-1
,-3,-1,-1,-1,2,2,2,0
,-2,-2,-4,-8,-4,6,-4,-3
,0,3,0,2,1,0,2,-1
,-1,1,-3,-1,1,-20,2,0
,0,-1,-2,-1,-1,17,-3,-4
,-2,-2,-1,-1,-2,-9,0,0
,-1,-2,-2,-3,5,1,-2,-2
,0,-2,-3,-2,-4,-12,-1,0
,0,1,3,-3,-5,1,-1,-1
,-1,-1,-3,0,-4,-8,-3,-3
,0,-1,-1,0,8,10,0,0
,-1,0,0,0,-9,-1,0,-2
,-1,-2,-2,-2,-3,-2,-1,-1
,2,-1,-1,-2,-4,6,3,0
,-1,0,-1,0,-5,-6,-3,-3
,-1,-3,0,1,4,-3,0,-1
,-2,-2,-2,5,1,0,-3,-1
,-2,0,-2,-7,-2,9,0,0
,-1,-1,-3,0,-1,-44,-2,0
,-2,-1,-1,1,-4,20,0,-2
,0,0,2,2,19,1,1,1
,-3,-5,-5,-1,3,0,-2,-1
,-2,-1,-2,-5,0,5,-1,-2
,-1,-3,-3,-2,4,4,1,-2
,1,-1,-1,-2,1,-9,-4,-2
,-1,1,-2,1,-1,-1,2,0
,-2,0,2,0,-1,6,-2,-2
,0,-2,-2,-1,-2,-6,-1,1
,-2,-2,-2,-2,-12,4,1,-1
,-1,-2,2,1,0,-6,-1,0
,-1,0,-1,1,-9,5,0,-1
,-1,-1,0,-1,8,-8,-4,-1
,-2,-2,-1,-3,-8,-9,-2,-1
,1,0,0,0,-2,10,-2,-1
,-1,1,-1,-5,5,6,-1,-1
,0,-1,-2,-1,-3,0,0,-1
,-1,-1,-2,-2,-2,-10,-3,-1
,-1,1,2,4,-1,-6,2,0
,1,-2,0,1,2,9,-1,1
,-2,-2,-2,-7,5,6,-4,-2
,-1,-2,-2,-1,-2,-2,1,-1
,0,-1,-1,-1,1,-4,-1,-1
,-1,0,0,3,-13,-7,2,0
,-1,1,-1,-3,-2,-5,-4,-1
