0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,
-1  ,-3  ,-4  ,-2  ,0   ,1   ,-1  ,-2  ,
-1  ,-3  ,-4  ,-2  ,0   ,1   ,-1  ,-2  ,
0   ,0   ,-1  ,-2  ,0   ,-4  ,1   ,-1  ,
-1  ,-1  ,-1  ,0   ,-2  ,-2  ,-1  ,-1  ,
-1  ,-1  ,-1  ,0   ,-2  ,-2  ,-1  ,-1  ,
-2  ,-2  ,0   ,-3  ,-1  ,-2  ,-1  ,-1  ,
0   ,0   ,1   ,0   ,-2  ,1   ,0   ,0   ,
0   ,0   ,1   ,0   ,-2  ,1   ,0   ,0   ,
1   ,0   ,0   ,1   ,0   ,-2  ,-2  ,0   ,
1   ,0   ,0   ,1   ,0   ,-2  ,-2  ,0   ,
1   ,0   ,0   ,1   ,0   ,-2  ,-2  ,0   ,
1   ,0   ,0   ,1   ,0   ,-2  ,-2  ,0   ,
1   ,0   ,0   ,1   ,0   ,-2  ,-2  ,0   ,
1   ,0   ,0   ,1   ,0   ,-2  ,-2  ,0   ,
-2  ,-2  ,-3  ,-3  ,-3  ,-2  ,-2  ,-1  ,
-1  ,-1  ,-1  ,1   ,-1  ,-1  ,0   ,-1  ,
0   ,-1  ,-2  ,-1  ,-2  ,-3  ,-3  ,-2  ,
-3  ,-1  ,-3  ,-2  ,-1  ,0   ,-2  ,-3  ,
-1  ,-1  ,-2  ,0   ,0   ,2   ,0   ,1   ,
1   ,0   ,-3  ,-2  ,-1  ,1   ,-1  ,2   ,
-1  ,-2  ,-1  ,-2  ,-2  ,-1  ,-2  ,-2  ,
0   ,-1  ,-2  ,-2  ,-2  ,-3  ,-2  ,-2  ,
0   ,0   ,-1  ,-1  ,-1  ,1   ,0   ,0   ,
-1  ,0   ,1   ,-2  ,-3  ,-2  ,-3  ,-2  ,
-1  ,-1  ,1   ,-1  ,0   ,-1  ,-1  ,-2  ,
0   ,-1  ,-1  ,-2  ,-2  ,-4  ,-2  ,0   ,
-2  ,-3  ,0   ,-1  ,0   ,0   ,-1  ,-1  ,
1   ,-3  ,0   ,0   ,-2  ,-1  ,-2  ,-1  ,
-1  ,1   ,-1  ,0   ,-4  ,-3  ,-1  ,0   ,
-2  ,-2  ,-2  ,0   ,0   ,-1  ,-1  ,0   ,
-2  ,0   ,0   ,1   ,-2  ,-2  ,-2  ,-2  ,
-2  ,-1  ,-2  ,-2  ,-2  ,0   ,-1  ,-3  ,
1   ,-3  ,0   ,0   ,0   ,0   ,-1  ,-48 ,
-3  ,-2  ,-1  ,0   ,-1  ,-1  ,-2  ,-1  ,
-1  ,1   ,-3  ,-3  ,-2  ,-2  ,-1  ,12  ,
-3  ,-1  ,-2  ,-2  ,-1  ,-1  ,0   ,-6  ,
-3  ,-3  ,8   ,-2  ,-2  ,-3  ,0   ,6   ,
-3  ,-3  ,8   ,-2  ,-2  ,-3  ,0   ,6   ,
-1  ,-3  ,0   ,-1  ,-2  ,-2  ,-2  ,-5  ,
-1  ,-4  ,-6  ,0   ,0   ,0   ,-1  ,-4  ,
-1  ,0   ,0   ,-1  ,-1  ,1   ,-1  ,13  ,
-1  ,-1  ,0   ,1   ,-2  ,-2  ,-3  ,-3  ,
1   ,-3  ,10  ,-4  ,-2  ,-10 ,-35 ,9   ,
1   ,-3  ,10  ,-4  ,-2  ,-10 ,-35 ,9   ,
0   ,-1  ,2   ,-1  ,-2  ,0   ,1   ,4   ,
1   ,0   ,1   ,-2  ,-1  ,2   ,8   ,-5  ,
-1  ,1   ,-2  ,-1  ,-2  ,0   ,1   ,17  ,
-2  ,-2  ,-23 ,-3  ,1   ,3   ,6   ,-1  ,
-2  ,-3  ,-7  ,-3  ,0   ,4   ,12  ,26  ,
2   ,-2  ,-5  ,-1  ,-4  ,-17 ,-90 ,-27 ,
-6  ,-2  ,10  ,-2  ,-1  ,4   ,33  ,-22 ,
-1  ,0   ,6   ,0   ,0   ,6   ,16  ,-16 ,
-1  ,0   ,6   ,0   ,0   ,6   ,16  ,-16 ,
10  ,1   ,-16 ,-1  ,4   ,13  ,114 ,35  ,
8   ,5   ,0   ,2   ,1   ,0   ,-3  ,9   ,
-2  ,-2  ,2   ,2   ,-2  ,3   ,-36 ,-16 ,
-2  ,-2  ,2   ,2   ,-2  ,3   ,-36 ,-16 ,
-4  ,-4  ,-1  ,2   ,2   ,5   ,-44 ,-18 ,
-4  ,-4  ,-1  ,2   ,2   ,5   ,-44 ,-18 ,
-4  ,-8  ,-12 ,-4  ,-1  ,13  ,28  ,43  ,
-1  ,4   ,-4  ,-5  ,-2  ,0   ,3   ,1   ,
5   ,0   ,4   ,-6  ,-5  ,-11 ,21  ,24  ,
-7  ,-47 ,-6  ,-4  ,-9  ,-56 ,-40 ,-96 ,
12  ,13  ,-11 ,-4  ,-2  ,1   ,-4  ,95  ,
-5  ,-15 ,10  ,2   ,-1  ,0   ,32  ,-77 ,
0   ,25  ,-2  ,0   ,-2  ,22  ,-68 ,-37 ,
8   ,13  ,15  ,8   ,8   ,51  ,67  ,53  ,
-32 ,-2  ,5   ,0   ,1   ,-19 ,-18 ,-64 ,
-16 ,-1  ,-2  ,0   ,1   ,19  ,127 ,2   ,
-16 ,-1  ,-2  ,0   ,1   ,19  ,127 ,2   ,
-6  ,-16 ,-5  ,-7  ,-2  ,-15 ,-93 ,100 ,
49  ,-6  ,10  ,4   ,-4  ,7   ,-128,127 ,
22  ,-20 ,-40 ,-14 ,-12 ,-29 ,-128,-73 ,
-2  ,2   ,-6  ,0   ,0   ,2   ,-10 ,27  ,
25  ,7   ,-51 ,-13 ,2   ,15  ,91  ,-109,
25  ,7   ,-51 ,-13 ,2   ,15  ,91  ,-109,
-51 ,4   ,11  ,0   ,-9  ,-37 ,50  ,5   ,
-59 ,-3  ,20  ,4   ,1   ,-6  ,95  ,127 ,
1   ,-14 ,-7  ,-3  ,-1  ,-8  ,83  ,-98 ,
27  ,-3  ,9   ,-1  ,-4  ,5   ,85  ,102 ,
0   ,5   ,-11 ,2   ,5   ,3   ,-128,39  ,
0   ,5   ,-11 ,2   ,5   ,3   ,-128,39  ,
7   ,-11 ,-6  ,-5  ,-2  ,50  ,90  ,-24 ,
30  ,-4  ,6   ,-2  ,-8  ,-82 ,-128,-126,
24  ,12  ,5   ,3   ,3   ,10  ,30  ,123 ,
-11 ,8   ,9   ,1   ,-3  ,16  ,-41 ,-25 ,
-7  ,-6  ,-20 ,-9  ,-6  ,-24 ,81  ,5   ,
-7  ,-6  ,-20 ,-9  ,-6  ,-24 ,81  ,5   ,
-46 ,-12 ,-8  ,-5  ,-3  ,-1  ,-83 ,-58 ,
19  ,9   ,-1  ,5   ,12  ,33  ,-101,-82 ,
15  ,10  ,16  ,6   ,6   ,18  ,27  ,108 ,
-18 ,-17 ,-2  ,-3  ,-3  ,8   ,71  ,38  ,
-18 ,-17 ,-2  ,-3  ,-3  ,8   ,71  ,38  ,
-6  ,5   ,11  ,3   ,1   ,19  ,-55 ,38  ,
1   ,2   ,4   ,1   ,-3  ,-30 ,-73 ,66  ,
3   ,8   ,1   ,-1  ,3   ,24  ,31  ,120 ,
-8  ,0   ,-7  ,-5  ,-3  ,10  ,-39 ,14  ,
3   ,11  ,5   ,0   ,3   ,21  ,-25 ,3   ,
1   ,-1  ,1   ,0   ,2   ,16  ,-65 ,-100,
1   ,-1  ,1   ,0   ,2   ,16  ,-65 ,-100,
-17 ,-4  ,9   ,-2  ,2   ,27  ,73  ,12  ,
-4  ,-4  ,4   ,3   ,-3  ,-17 ,11  ,106 ,
-32 ,5   ,0   ,4   ,4   ,-8  ,3   ,-80 ,
-32 ,-1  ,1   ,-5  ,-6  ,-34 ,113 ,-54 ,
9   ,-13 ,-19 ,-5  ,-3  ,-3  ,-30 ,-11 ,
