,-2,-3,-91,-50,-3,-1,-4,-4
,2,-12,6,12,-1,-6,3,0
,3,0,62,105,19,11,-2,2
,-11,-9,77,-25,-22,-13,-4,-2
,7,19,60,91,16,16,5,2
,-1,-18,127,42,12,-7,-3,5
,-11,-8,9,-76,-44,-21,-15,-20
,3,14,76,64,25,13,6,8
,-5,-1,-40,1,17,-1,2,-3
,4,8,76,-8,-1,6,-4,0
,-20,-30,32,-40,-29,-19,-16,-20
,13,33,-30,-56,-16,-9,1,4
,16,-26,-27,47,15,10,6,13
,-11,15,5,-84,-26,-12,-9,-10
,2,-24,50,17,19,7,3,3
,3,13,36,45,1,-4,-1,3
,1,-32,-2,-31,-13,4,-2,-2
,-3,-15,-71,58,20,5,4,4
,15,38,38,49,44,20,5,3
,-13,-10,27,-38,-35,-10,-2,-6
,4,-1,-22,-15,30,7,7,13
,-3,-21,-48,36,-3,3,1,-9
,-2,27,33,23,-1,0,-1,-14
,-3,-3,-49,-73,-8,-4,-5,3
,-4,-49,-108,-73,-35,-17,-8,-10
,8,37,119,127,23,17,7,17
,-5,18,27,-36,-22,-14,-5,4
,2,-20,43,68,12,7,5,-6
,-6,9,15,-69,-19,3,3,6
,-5,-8,21,98,11,4,1,4
,12,65,116,-14,-19,-1,1,1
,-3,-19,25,30,20,9,1,-4
,-4,-18,-93,16,10,1,-1,0
,15,10,57,119,-19,-8,0,16
,-3,8,-102,-78,22,11,3,-20
,-5,-12,21,-38,-22,-8,-3,-4
,-17,-44,-99,-74,-2,-8,-8,-10
,0,17,60,-37,-11,-7,-1,-2
,-3,9,-34,14,-27,-14,-6,-5
,-11,-36,-30,-25,14,4,-5,-4
,4,19,14,-2,-10,-8,0,2
,-8,15,91,-35,-19,-6,0,-3
,5,-5,51,53,-13,-10,-4,0
,0,22,29,17,29,4,4,7
,-3,-20,-67,-39,-46,-18,-11,-25
,-2,-42,16,20,13,9,3,1
,4,55,12,-28,15,3,3,0
,-11,-10,-46,-97,-21,-8,-3,-11
,0,-32,40,75,13,4,2,-8
,0,-42,87,49,7,10,2,2
,-7,9,8,-29,-19,-9,-5,-3
,-8,-6,-21,-67,-29,-10,-6,-4
,-12,-24,-65,17,21,10,7,8
,5,13,53,14,-27,-19,-8,-6
,0,19,-36,-41,-1,3,-2,0
,-2,22,8,-50,9,7,-2,-5
,-7,-8,103,-43,-32,-15,-6,-7
,9,22,-58,-74,-7,3,3,-1
,3,23,-39,11,-9,-5,-6,-3
,-7,-2,-73,-15,25,5,3,-2
,2,-55,-27,0,-33,-5,2,5
,-17,-7,-85,49,24,3,-4,-12
,6,0,14,52,-4,3,1,7
,-10,-11,-11,-89,-23,-15,2,4
,-1,-5,-44,44,12,7,-3,-4
,6,2,62,70,-15,-2,1,4
,-1,-25,-35,-102,3,3,0,2
,-8,44,25,48,29,7,4,-11
,-8,-11,25,-4,-8,-12,-6,-5
,8,11,-32,63,40,16,4,2
,-3,0,98,8,12,4,2,-3
,6,22,95,2,-14,-6,2,5
,-3,-28,39,-86,-5,-1,-8,6
,8,33,43,110,-10,-12,-3,-3
,-16,-63,-92,-90,6,18,2,-7
,3,44,-10,-42,1,-1,-1,11
,-7,14,46,-22,-22,-18,-6,-29
,2,-24,-101,-22,-1,7,4,7
,2,17,18,-5,-5,4,-2,5
,-7,-20,55,-52,-23,-8,-7,-11
,-12,20,33,66,1,-14,-7,-12
,19,3,-68,-12,4,9,4,9
,-2,-8,-26,80,36,15,8,9
,-7,-4,-104,-59,-19,-13,-13,-11
,10,1,94,6,-4,-6,2,5
,1,11,-52,-22,9,5,1,0
,4,-1,-1,64,17,6,6,-2
,2,-15,29,20,3,13,-1,3
,3,-1,-69,-41,-21,10,-2,-25
,-1,-1,46,43,27,-1,-1,3
,0,-2,-57,-126,-15,2,-1,-2
,9,12,127,27,47,8,1,7
,-16,-36,-42,18,-4,1,1,5
,5,17,78,39,-12,-6,-2,4
,4,21,71,-65,-26,-11,-6,-9
,1,-25,-27,-5,-3,4,4,-3
,7,20,113,32,22,0,-1,11
,-5,21,-5,-71,-18,-2,-4,-5
,1,13,88,33,-18,-13,-7,6
,11,-13,-53,79,23,12,8,6
,7,-33,35,-77,-14,11,2,5
,-18,68,-26,17,11,-8,-10,-25
,-2,-1,-51,45,3,-2,0,4
,1,-31,-82,-40,-5,-3,1,8
,-11,-19,-60,13,-1,-6,-6,-5
,2,-15,12,-37,3,2,0,2
,5,-7,-48,71,26,12,5,6
,-6,5,-24,-2,-19,-8,-6,-6
,4,85,54,-34,-11,-11,-3,4
,-8,-26,-81,-98,1,4,1,-4
,-5,8,-93,58,30,3,1,-17
,-1,-4,-64,-9,-23,4,-2,0
,3,-9,-10,-47,-12,-2,1,-1
,-4,-7,46,30,16,4,-1,2
,4,11,4,16,17,3,3,8
,-6,-15,-2,-31,-23,-10,-6,-6
,5,-14,-15,-31,27,21,8,4
,1,29,106,72,-24,-14,-5,-2
,-8,-43,27,-33,-32,-14,-8,-4
,9,68,11,-37,6,-2,1,-2
,-3,-3,-19,-23,1,-1,-4,-2
,6,-11,32,35,14,11,6,11
,3,42,-21,-43,-5,-8,-2,11
,-26,-62,-95,-23,-10,-12,-9,-39
,7,29,20,64,11,5,5,1
,-1,13,73,-24,7,9,4,1
,1,-28,37,55,12,8,1,2
,3,4,-1,-30,-2,0,3,13
,10,27,-36,-19,-1,-3,0,-1
,4,-6,61,-5,7,9,6,7
,-1,-12,102,6,-4,1,-5,2
,0,-13,26,44,11,3,0,-1
,-18,-22,-37,-36,-10,-9,2,-4
,3,-17,80,63,15,4,-1,-12
,4,14,-4,-37,-23,-5,-2,5
,-9,-32,-100,23,-10,-4,-2,-5
,10,14,31,8,24,10,4,-12
